,BusStopCode,Description,Latitude,Longitude,RoadName
2958,55101,Opp Serenity Pk,1.3909401415525,103.85967918415774,Yio Chu Kang Rd
2959,55109,Serenity Pk,1.39049447273752,103.8599334800352,Yio Chu Kang Rd
2960,55111,Blk 180,1.37695556267127,103.83777368753996,Ang Mo Kio Ave 5
2961,55119,Blk 617,1.37728530731209,103.8378470631113,Ang Mo Kio Ave 5
2962,55121,Opp Blk 604,1.37943138901774,103.83519777802985,Ang Mo Kio Ave 5
2963,55129,Blk 604,1.37955302001994,103.83549938754196,Ang Mo Kio Ave 5
2964,55131,BLK 612,1.37986282047018,103.8396597025406,Ang Mo Kio Ave 4
2965,55139,BLK 641,1.37894011617745,103.84007487448596,Ang Mo Kio Ave 4
2966,55141,OPP BLK 622,1.38151305598601,103.83902055596755,Ang Mo Kio Ave 4
2967,55149,BLK 622,1.38147638900431,103.8392680559805,Ang Mo Kio Ave 4
2968,55151,Ang Mo Kio Comm Hosp,1.3833944010563,103.8403312479222,Ang Mo Kio Ave 9
2969,55159,Opp Ang Mo Kio Comm Hosp,1.38336200025306,103.8406500476486,Ang Mo Kio Ave 9
2970,55169,Opp Yio Chu Kang Cc,1.38123639226093,103.84100233602071,Ang Mo Kio St 61
2971,55171,CASTLE GREEN,1.38564388899504,103.84229777803078,Ang Mo Kio Ave 6
2972,55179,OPP CASTLE GREEN,1.38573179925587,103.84259428959234,Ang Mo Kio Ave 6
2973,55181,Opp Yio Chu Kang Stn,1.38143251435794,103.84389230276943,Ang Mo Kio Ave 6
2974,55189,Yio Chu Kang Stn,1.382955,103.843613,Ang Mo Kio Ave 6
2975,55199,Blk 645,1.3795247679563,103.8426631996752,Ang Mo Kio St 61
2976,55201,Aft Blk 648,1.37859113966821,103.8443777268119,Ang Mo Kio Ave 6
2977,55209,Opp Blk 646,1.37863166702811,103.84468444401317,Ang Mo Kio Ave 6
2978,55211,Aft Ang Mo Kio Fire Stn,1.38603759468682,103.8455676081697,Ang Mo Kio St 62
2979,55219,Bef Ang Mo Kio Ave 9,1.38560725163314,103.8459306339141,Ang Mo Kio St 62
2980,55221,Opp SMRT Buses AMK Depot,1.38779002795173,103.84621115886938,Ang Mo Kio St 64
2981,55229,SMRT Buses AMK Depot,1.38851043039698,103.84591573293089,Ang Mo Kio St 64
2982,55231,Opp Sbst Ang Mo Kio Depot,1.38576093943759,103.84831692135697,Ang Mo Kio St 63
2983,55239,Sbst Ang Mo Kio Depot,1.38699777800655,103.84804111102198,Ang Mo Kio St 63
2984,55241,Aft Yio Chu Kang Rd,1.38932985258763,103.84071031595586,Lentor Ave
2985,55249,Bef Yio Chu Kang Rd,1.38966405934167,103.84085200603315,Lentor Ave
2986,55251,Countryside Est,1.39093600499761,103.83885575492444,Lentor Ave
2987,55259,Opp Countryside Est,1.39141346219733,103.83872874845498,Lentor Ave
2988,55261,Bullion Pk Condo,1.3924244439738,103.83649555600854,Lentor Ave
2989,55269,Opp Bullion Pk Condo,1.39252554978737,103.83691645885587,Lentor Ave
2990,55281,Aft SLE,1.39813695687252,103.82881324249821,Lentor Ave
2991,55289,LP 94,1.39844339285315,103.82903916367646,Lentor Ave
2992,55301,AMK Police Div HQ,1.38425166698696,103.84445666701023,Ang Mo Kio Ave 9
2993,55309,Opp AMK Police Div HQ,1.38408333299371,103.84444749999892,Ang Mo Kio Ave 9
2994,55311,Opp Yio Chu Kang Stadium,1.38430357836038,103.84683966636786,Ang Mo Kio Ave 9
2995,55319,Yio Chu Kang Stadium,1.38408669861968,103.84678260704942,Ang Mo Kio Ave 9
2996,55321,Opp Nanyang Poly,1.37836333298131,103.84722527801875,Ang Mo Kio Ave 8
2997,55329,Nanyang Poly,1.37901970079676,103.84722527828754,Ang Mo Kio Ave 8
2998,55331,Aft Lentor Gr,1.38692246241021,103.8371410383723,Lentor Loop
2999,55339,Aft Florissa Pk,1.38708225951205,103.83711644936153,Lentor Loop
3000,55341,Opp Thomson Gr,1.38498581592741,103.83669949504181,Lentor Dr
3001,55349,Thomson Gr,1.38479144169995,103.8364930927339,Lentor Dr
3002,55351,Opp Fudu Wk P/G,1.3897367880855,103.83696395007934,Lentor Rd
3003,55361,Countryside Gdn P/G,1.38983685641152,103.83860500061255,Lentor Loop
3004,55371,Aft Lentor St,1.388614367271,103.83440450730951,Lentor Loop
3005,55381,Bef Bullion Pk,1.3899041699795,103.83624640000222,Lentor Loop
3006,55509,Yio Chu Kang Int,1.38113241525166,103.8455558816965,Ang Mo Kio Ave 8
3007,56011,Bef adana at thomson,1.36865,103.828321,Upp Thomson Rd
3008,56019,Bef Ang Mo Kio Ave 1,1.36949553492338,103.82862910254734,Upp Thomson Rd
3009,56021,Opp Sembawang Hills Fc,1.37242858974896,103.82842917358784,Upp Thomson Rd
3010,56029,Bef Sembawang Hills Fc,1.37359500001635,103.82870000002058,Upp Thomson Rd
3011,56031,Bef Yio Chu Kang Rd,1.37695666700099,103.82822527799023,Upp Thomson Rd
3012,56039,Aft Yio Chu Kang Rd,1.37673055602474,103.82848388900504,Upp Thomson Rd
3013,56041,Opp Meadows @ Peirce,1.37916166696569,103.8275777780206,Upp Thomson Rd
3014,56049,Meadows @ Peirce,1.37945638898658,103.82768833298778,Upp Thomson Rd
3015,56051,Opp Tagore Rd,1.38249472962714,103.82576395474278,Upp Thomson Rd
3016,56059,Bef Tagore Rd,1.38268805765919,103.82604547355085,Upp Thomson Rd
3017,56061,Aft Tagore Dr,1.38514751918468,103.82287451682392,Upp Thomson Rd
3018,56069,Bef Tagore Dr,1.38530499508514,103.82320879865532,Upp Thomson Rd
3019,56071,Bef Old Upp Thomson Rd,1.38717744383548,103.81964816646843,Upp Thomson Rd
3020,56079,Aft Old Upp Thomson Rd,1.38756640996273,103.81959791299872,Upp Thomson Rd
3021,56081,Bef SLE,1.39169796746844,103.81821308362592,Upp Thomson Rd
3022,56089,Aft SLE,1.39205091187219,103.81861107436661,Upp Thomson Rd
3023,56091,Bef Springleaf Rd,1.3962,103.818459,Upp Thomson Rd
3024,56099,Aft Springleaf Rd,1.39606817759915,103.8188299218487,Upp Thomson Rd
3025,56191,Teachers' Housing Est,1.37879833302094,103.82944083302411,Yio Chu Kang Rd
3026,56199,Aft Thomson Hills Dr,1.37892333298882,103.83003638899949,Yio Chu Kang Rd
3027,56201,Aft Munshi Abdullah Ave,1.38059381566563,103.83224759401025,Yio Chu Kang Rd
3028,56209,Bef Thomson Hills Dr,1.38031863295854,103.83240305645302,Yio Chu Kang Rd
3029,56241,St. Nicholas Girls',1.37199166697877,103.83320833301671,Ang Mo Kio Ave 2
3030,56249,Opp St. Nicholas Girls',1.37295831920319,103.83301111771881,Ang Mo Kio Ave 2
3031,56251,Opp Horizon Gdns,1.37637472203353,103.8344186109838,Ang Mo Kio Ave 2
3032,56259,Horizon Gdns,1.376844443968,103.83484027799092,Ang Mo Kio Ave 2
3033,56261,AFT Ang mo kio avenue 2,1.36786219023986,103.83172738576756,Ang Mo Kio Ave 1
3034,56269,BEF Ang mo kio avenue 2,1.36741835425889,103.83233403239235,Ang Mo Kio Ave 1
3035,56289,Bef Shangri-La Wk,1.37023167757252,103.83232655288832,Ang Mo Kio Ave 2
3036,57011,Opp Springleaf Nature Pk,1.40015725353057,103.81717214668784,Upp Thomson Rd
3037,57019,Springleaf Nature Pk,1.40056260892652,103.81734465881833,Upp Thomson Rd
3038,57021,Forest Hills Condo,1.40414074099185,103.81834244198308,Sembawang Rd
3039,57029,Aft The Springside,1.40396290628178,103.81862261343507,Sembawang Rd
3040,57031,Nee Soon Driclad Ctr,1.40705411971506,103.82012256385369,Sembawang Rd
3041,57039,SPIRITUAL GRACE PRESBY CH,1.40611750000192,103.8199872220186,Sembawang Rd
3042,57041,Nee Soon HQ 22 SIB,1.41069268256433,103.82192312004506,Sembawang Rd
3043,57049,Opp Nee Soon HQ 22 SIB,1.41082027802703,103.82233527798766,Sembawang Rd
3044,57051,Aft Sembawang Air Base,1.415206,103.8233905,Sembawang Rd
3045,57059,Opp Sembawang Air Base,1.41472777811863,103.82356549744377,Sembawang Rd
3046,57061,Dieppe Barracks,1.419905,103.8245465,Sembawang Rd
3047,57069,Opp Dieppe Barracks,1.4189659270404,103.82460551333597,Sembawang Rd
3048,57071,Opp Khatib Camp,1.424958,103.8255225,Sembawang Rd
3049,57079,Khatib Camp,1.42443860227619,103.82566793061787,Sembawang Rd
3050,57081,Opp Blk 713,1.42753611101756,103.82655472202663,Sembawang Rd
3051,57089,Blk 713,1.42740500891774,103.82685672676006,Sembawang Rd
3052,57111,Opp Blk 101,1.43123622644607,103.82654938929034,Sembawang Rd
3053,57119,Blk 101,1.43130257113028,103.82688773076856,Sembawang Rd
3054,57121,Opp Blk 115B,1.43345083292583,103.82631132424072,Sembawang Rd
3055,57129,Blk 114,1.43418656873084,103.82641445936885,Sembawang Rd
3056,57131,Opp Jln Kemuning,1.43808413802489,103.82529753316932,Sembawang Rd
3057,57139,Aft Jln Kemuning,1.43795662145081,103.8255962797174,Sembawang Rd
3058,57141,Bef Upp Thomson Rd,1.40248255094729,103.8169622653191,Mandai Rd
3059,57149,Aft Upp Thomson Rd,1.40236816337763,103.81689548453724,Mandai Rd
3060,58009,Sembawang Int,1.44748179252514,103.81941391689068,Sembawang Vista
3061,58011,Opp Sembawang Shop Ctr,1.44135611418225,103.82418746836298,Sembawang Rd
3062,58019,Aft Sembawang Shop Ctr,1.44085108816637,103.82473001883042,Sembawang Rd
3063,58021,Opp The Nautical,1.44324136994568,103.82367863032862,Sembawang Rd
3064,58029,The Nautical,1.44315919415772,103.82398509211036,Sembawang Rd
3065,58041,Blk 590C,1.44939346470038,103.8268558037182,Sembawang Rd
3066,58049,Opp Blk 590C,1.44919525191106,103.82703542333945,Sembawang Rd
3067,58051,Blk 592C,1.45087972197488,103.82843083296738,Sembawang Rd
3068,58059,Opp Blk 592C,1.45079007708143,103.82866296034206,Sembawang Rd
3069,58061,Aft Durban Rd,1.45296423052616,103.83110625286093,Sembawang Rd
3070,58069,Opp Durban Rd,1.45271386343891,103.83118398014977,Sembawang Rd
3071,58071,Bef Jln Basong,1.45528422069638,103.83388976874676,Sembawang Rd
3072,58079,Aft Jln Basong,1.45500446219905,103.83381218856621,Sembawang Rd
3073,58081,Opp Jln Janggus,1.45825194403092,103.83594609403143,Sembawang Rd
3074,58089,Aft Andrews Ave,1.45873255930273,103.83654216993519,Sembawang Rd
3075,58091,Sembawang Pk,1.46211498021096,103.8379191742591,Sembawang Rd
3076,58099,Opp Sembawang Pk,1.46149876184454,103.83756576168646,Sembawang Rd
3077,58101,Blk 311,1.44667277800811,103.82282277802054,Canberra Rd
3078,58109,Opp Blk 311,1.44667607916689,103.82309298513003,Canberra Rd
3079,58111,Blk 351 CP,1.45096272310028,103.82075231895968,Canberra Rd
3080,58119,Blk 502A,1.45099925490468,103.82102323159111,Canberra Rd
3081,58121,Blk 424A CP,1.45329115486737,103.81929476185202,Canberra Rd
3082,58129,Blk 508 CP,1.45284216119403,103.8198821920911,Canberra Rd
3083,58131,Aft Assyafaah Mque,1.4562533329966,103.82045999997707,Canberra Rd
3084,58139,Bef Assyafaah Mque,1.45637564424183,103.82074569870127,Canberra Rd
3085,58141,Sembawang Camp,1.463365158306,103.81653183057891,Admiralty Rd West
3086,58149,Opp Sembawang Shipyard G 8,1.46190359169667,103.81788921693168,Admiralty Rd West
3087,58151,Bef Sembawang Stn,1.44835904274406,103.82201343608213,Canberra Rd
3088,58159,Aft Admiral Hill,1.44821708737482,103.82235611868522,Canberra Rd
3089,58161,Bef Sembawang Shipyard G 3,1.46052755709037,103.82037350350512,Admiralty Rd West
3090,58169,Aft HomeTeamNS Sembawang Resort,1.45978696349073,103.82092447388442,Admiralty Rd West
3091,58171,Sembawang Corp Industries,1.45890580814381,103.82379883168399,Admiralty Rd West
3092,58179,Opp Sembawang Corp Industries,1.45855645310428,103.82350997035716,Admiralty Rd West
3093,58181,Sembawang Drug Rehab Ctr,1.45964275024639,103.82625715308492,Admiralty Rd West
3094,58189,Opp Sembawang Drug Rehab Ctr,1.45915444426655,103.82601182603965,Admiralty Rd West
3095,58191,Aft Wellington Rd,1.45875202875202,103.82875514072087,Admiralty Rd East
3096,58199,OPP AUCKLAND ROAD WEST,1.4590501574168,103.82788431875926,Admiralty Rd East
3097,58201,Aft Queen'S Ave,1.45531234912714,103.83098996673239,Admiralty Rd East
3098,58209,Aft Pakistan Rd,1.45524083298775,103.83062638903208,Admiralty Rd East
3099,58211,Sembawang Stn,1.44926202582359,103.81979401898032,Sembawang Way
3100,58219,Opp Sembawang Stn,1.44953463697186,103.8199297231716,Sembawang Way
3101,58221,Blk 339 CP,1.44859264769928,103.81706577986397,Sembawang Way
3102,58229,Blk 358A CP,1.44875084068886,103.8168059210019,Sembawang Way
3103,58241,Sembawang Int/Opp Blk 315,1.44722064601498,103.82018490260376,Sembawang Vista
3104,58249,Blk 309,1.44711722202289,103.82118555599861,Sembawang Vista
3105,58251,Sun Plaza/Sembawang Stn,1.44803148822713,103.81895207486829,Sembawang Dr
3106,58259,Opp Sun Plaza,1.44777267175187,103.81895151565973,Sembawang Dr
3107,58261,VISIONAIRE,1.44710213838584,103.82726305553976,Canberra Link
3108,58269,OPP VISIONAIRE,1.44702361616489,103.82761997468876,Canberra Link
3109,58271,Blk 335,1.44702783502401,103.81470654183288,Sembawang Cres
3110,58279,Opp Blk 336A CP,1.44658462255674,103.81456918653721,Sembawang Cres
3111,58281,Sembawang Sec Sch,1.4450136750226,103.8162666133863,Sembawang Cres
3112,58289,Opp Sembawang Sec Sch,1.44485960840447,103.81627162679553,Sembawang Cres
3113,58291,Blk 317,1.44579319988216,103.8199449173096,Sembawang Dr
3114,58299,Blk 328,1.44582915331137,103.81968463382916,Sembawang Dr
3115,58301,3M Bldg,1.44485650594175,103.81055057568135,Gambas Ave
3116,58309,Opp 3M Bldg,1.44466063592056,103.81036650514453,Gambas Ave
3117,58311,Blk 354 CP,1.4501979542693,103.81810459422103,Sembawang Dr
3118,58319,Blk 357C,1.44976933938251,103.81802192152004,Sembawang Dr
3119,58321,Bet Blks 357/359,1.45020573824638,103.81614518346868,Admiralty Dr
3120,58329,Blk 474,1.45050186875947,103.81655964918443,Admiralty Dr
3121,58331,Blk 589D,1.44974129560526,103.82397609690102,Canberra Link
3122,58339,Opp Blk 589D,1.44936138505812,103.82430573345592,Canberra Link
3123,58341,Blk 405,1.45267992935187,103.81687772159036,Sembawang Dr
3124,58349,Blk 478,1.45273139537549,103.81642343207659,Sembawang Dr
3125,58351,Blk 483,1.45593548683251,103.81491062256012,Sembawang Dr
3126,58359,Opp Blk 484A CP,1.45619440004203,103.81465411421149,Sembawang Dr
3127,58361,Nth Link Bldg,1.46118688481447,103.81270708997143,Admiralty St
3128,58369,BEF ACACIA HME,1.46077451756536,103.81206144667213,Admiralty St
3129,58371,Bet Blks 325/326,1.44449009584233,103.8190895319006,Sembawang Cres
3130,58379,Opp Blk 325,1.44428574142951,103.81900511225648,Sembawang Cres
3131,58381,Blk 469B,1.44797049342873,103.81337787352544,Sembawang Way
3132,58389,Opp Blk 469B,1.44773992017207,103.8135666814871,Sembawang Way
3133,58391,Blk 303,1.44426472199698,103.82241222202445,Sembawang Ave
3134,58399,Opp Blk 303,1.44399912458783,103.822564665947,Sembawang Ave
3135,58401,Opp Blk 491,1.45575658287341,103.81800207598671,Admiralty Link
3136,58409,Blk 491,1.4561083849161,103.81810058815044,Admiralty Link
3137,58411,Blk 404A CP,1.45461200191848,103.81658372927154,Admiralty Link
3138,58419,Blk 482A CP,1.4546446175566,103.81583789207467,Admiralty Link
3139,58421,Blk 353,1.4513061244853,103.81902919989243,Admiralty Dr
3140,58429,Bet Blks 415/416,1.45151629026328,103.81892529028816,Admiralty Dr
3141,58439,Innova JC,1.42857896419364,103.78833922258168,Champions Way
3142,58449,S'pore Sports Sch,1.4270920469684,103.78906720963263,Champions Way
3143,58451,Aft Heavy Veh Pk,1.46002660309429,103.81537241523831,Sembawang Dr
3144,58459,Bef Heavy Veh Pk,1.45994030687762,103.81514063371951,Sembawang Dr
3145,58461,Innova Pr Sch,1.42965591818928,103.79044555841314,Champions Way
3146,58479,Aft Innova Pr Sch,1.4283363281994,103.78977121023533,Woodlands Dr 17
3147,58481,Opp Wellington Pr Sch,1.45305905176825,103.82267933798676,Wellington Circle
3148,58489,Wellington Pr Sch,1.45285946613506,103.82251092163827,Wellington Circle
3149,58491,Opp Blk 507A,1.45272174340224,103.82431343665893,Montreal Dr
3150,58499,Blk 506A,1.45205869701978,103.82428769521943,Montreal Dr
3151,58501,Blk 592A,1.4507187825944,103.82708492151545,Montreal Link
3152,58509,Blk 590A,1.45059927113154,103.82696425665894,Montreal Link
3153,58511,Blk 104C,1.44964,103.8315,Canberra st
3154,58519,OPP BLK 104B,1.44973306,103.831062,Canberra st
3155,58521,BLK 106A,1.44819389,103.8326,Canberra st
3156,58529,BLK 108 CP,1.44801889,103.832461,Canberra st
3157,58531,BLK 129A,1.44543806,103.8323,Canberra Way
3158,58539,BLK 120A,1.44576806,103.832311,Canberra Way
3159,58541,Opp Canberra Stn,1.44284,103.830351,Canberra Link
3160,58549,Canberra Stn,1.442578,103.830142,Canberra Link
3161,58991,BLK 767,1.424583611,103.8350086,Yishun Ave 2
3162,59008,Yishun Temp Int,1.4285384902718,103.8361105319593,Yishun Ave 2
3163,59009,Yishun Int,1.4284,103.8360975,Yishun Ave 2
3164,59011,Bef Sg Seletar Bridge,1.40205059877403,103.82737908252,Lentor Ave
3165,59019,Aft Sg Seletar Bridge,1.40217670308957,103.82763036053306,Lentor Ave
3166,59021,Bef Yishun Ave 1,1.40922833847299,103.82908330455543,Lentor Ave
3167,59029,Aft Yishun Ave 1,1.40885843406387,103.82924769115782,Lentor Ave
3168,59031,Opp Yishun Sports Hall,1.41277747172151,103.83083958669692,Yishun Ave 2
3169,59039,Yishun Sports Hall,1.41342871609658,103.83156300557019,Yishun Ave 2
3170,59041,Bef Khatib Stn,1.41625420109094,103.832591612732,Yishun Ave 2
3171,59049,Opp Khatib Stn,1.41700998157675,103.83339984073773,Yishun Ave 2
3172,59051,Blk 790,1.41968270185637,103.83429674432547,Yishun Ave 2
3173,59059,Blk 608,1.42054602879781,103.83497942324875,Yishun Ave 2
3174,59061,Blk 763,1.42556399229911,103.83495820649408,Yishun Ave 2
3175,59069,Opp Blk 757,1.42657294826877,103.83536957259517,Yishun Ave 2
3176,59072,Yishun Stn Exit E,1.429383056,103.8354931,Yishun Ave 2
3177,59073,Opp Yishun Stn,1.42868146490253,103.83546942999693,Yishun Ave 2
3178,59079,Yishun Stn,1.42926606883551,103.83516195358482,Yishun Ave 2
3179,59081,Blk 774,1.42371474872973,103.83164666791833,Yishun Ring Rd
3180,59089,Opp Blk 774,1.42397861098025,103.83155749997911,Yishun Ring Rd
3181,59091,Blk 154,1.43165245434506,103.83510814544051,Yishun Ave 2
3182,59099,Blk 220,1.43272835490407,103.83522544787667,Yishun Ave 2
3183,59101,Yishun Pr Sch,1.43420210733558,103.83302746443204,Yishun Ring Rd
3184,59109,Opp Yishun Pr Sch,1.4343984933093,103.83322945585378,Yishun Ring Rd
3185,59111,Blk 701,1.43016395103424,103.82888452126694,Yishun Ave 5
3186,59119,Opp Blk 701A,1.43037444021889,103.82794865433573,Yishun Ave 5
3187,59121,Blk 121,1.43453851053761,103.82999668990018,Yishun Ring Rd
3188,59129,Opp Blk 121,1.43490004260739,103.830267560125,Yishun Ring Rd
3189,59131,Blk 137,1.43192545956112,103.82969184791156,Yishun Ring Rd
3190,59139,Aft Chong Pang CC,1.43140749331253,103.82955664267413,Yishun Ring Rd
3191,59141,Blk 741,1.43034383196416,103.83275541050214,Yishun Ave 5
3192,59149,Blk 145,1.43061861098729,103.83218000002928,Yishun Ave 5
3193,59159,Opp Yishun Stn Exit B,1.43055466220788,103.8346706884974,Yishun Ave 5
3194,59161,Opp Blk 201,1.43014843981169,103.83793159453417,Yishun Ctrl
3195,59169,Bet Blks 201/202,1.4304570083984,103.83769416711105,Yishun Ctrl
3196,59171,Blk 309,1.43226509746155,103.84019665786346,Yishun Ave 9
3197,59179,Blk 241,1.43221439515231,103.83988331688866,Yishun Ave 9
3198,59181,Opp Blk 245,1.43416611096992,103.84218833299445,Yishun Ave 9
3199,59189,Blk 245,1.43425361497792,103.84204166750071,Yishun Ave 9
3200,59191,Opp Northland Sec Sch,1.43649083301477,103.84212083297022,Yishun Ave 6
3201,59199,Blk 250,1.43609553700432,103.84224938363205,Yishun Ave 6
3202,59201,Opp Chongfu Pr Sch,1.43871588444799,103.8403521964609,Yishun Ave 6
3203,59209,Blk 272,1.43856611102095,103.84021166701386,Yishun Ave 6
3204,59211,Blk 289,1.44037027798466,103.8381736110171,Yishun Ave 7
3205,59219,Opp Blk 288,1.44045526236363,103.83757625759554,Yishun Ave 7
3206,59221,Opp Yishun Ind Pk A,1.43902299324239,103.83502785005078,Yishun Ave 7
3207,59229,Yishun Ind Pk A,1.43901589576688,103.83416399362906,Yishun Ave 7
3208,59231,Blk 227,1.43537970016985,103.83680745007868,Yishun Ring Rd
3209,59239,Blk 291,1.43560781996531,103.83684372359264,Yishun Ring Rd
3210,59241,Blk 236,1.43427221606754,103.83922930159359,Yishun Ring Rd
3211,59249,Blk 257,1.43436086302643,103.8394374423364,Yishun Ring Rd
3212,59251,Opp Darul Makmur Mque,1.43669132626001,103.83368337352286,Yishun Ave 2
3213,59259,Darul Makmur Mque,1.43716783426775,103.83379791523895,Yishun Ave 2
3214,59261,Blk 174,1.43755803458153,103.83159143616113,Yishun Ave 7
3215,59269,Opp Blk 174,1.43774971409693,103.8312528105951,Yishun Ave 7
3216,59271,Blk 118,1.4362831713903,103.82855161345292,Yishun Ave 7
3217,59279,Opp Ahmad Ibrahim Sec Sch,1.43670438744279,103.8288049642525,Yishun Ave 7
3218,59281,Blk 654,1.4228063053424,103.84070404095088,Yishun Ave 4
3219,59289,Blk 676 CP,1.42166630737691,103.84138894371273,Yishun Ave 4
3220,59291,Blk 666,1.4189297001887,103.8407248899634,Yishun Ave 4
3221,59299,Blk 671 CP,1.41910065823939,103.84101934062127,Yishun Ave 4
3222,59301,Blk 731,1.42857438462559,103.8305483297094,Yishun Ring Rd
3223,59309,Jiemin Pr Sch,1.42826195477761,103.83063072371398,Yishun Ring Rd
3224,59311,Blk 760,1.4260484365847,103.83218609995292,Yishun Ring Rd
3225,59319,Yishun JC,1.42617166698404,103.83201083297399,Yishun Ring Rd
3226,59321,Blk 794,1.42004673882783,103.831802328761,Yishun Ring Rd
3227,59329,Naval Base Sec Sch,1.41968029160119,103.83179596945222,Yishun Ring Rd
3228,59331,Blk 773,1.422973728077,103.83276716795122,Yishun Ave 3
3229,59339,Blk 776,1.42273567302859,103.83378411194366,Yishun Ave 3
3230,59341,Khoo Teck Puat Hosp,1.42367163179884,103.83864456915899,Yishun Ctrl
3231,59349,Opp Khoo Teck Puat Hosp,1.42345056032348,103.83882425770956,Yishun Ctrl
